plev,time,pc
85000.0,1853-08-29 12:00:00,-0.2688538917254286
85000.0,1853-08-30 12:00:00,-0.9946389007578893
85000.0,1853-08-31 12:00:00,-0.998364690831224
85000.0,1853-09-01 12:00:00,-0.055937567814756804
85000.0,1853-09-02 12:00:00,0.5534685304596378
85000.0,1853-09-03 12:00:00,1.0952909829129471
85000.0,1853-09-04 12:00:00,1.5630877845917295
85000.0,1853-09-05 12:00:00,1.9219777612312137
85000.0,1853-09-06 12:00:00,2.001495057474794
85000.0,1853-09-07 12:00:00,1.0331338456066421
85000.0,1853-09-08 12:00:00,0.14220163442264533
85000.0,1853-09-09 12:00:00,0.053803172342215
85000.0,1853-09-10 12:00:00,0.6563065745688531
85000.0,1853-09-11 12:00:00,0.34271463610189085
85000.0,1853-09-12 12:00:00,-0.13531242325832032
85000.0,1853-09-13 12:00:00,-0.24512621069008728
85000.0,1853-09-14 12:00:00,0.4642683592174515
85000.0,1853-09-15 12:00:00,0.4903170632020819
85000.0,1853-09-16 12:00:00,0.9148790297318762
85000.0,1853-09-17 12:00:00,1.1712871698374203
85000.0,1853-09-18 12:00:00,0.3092177733139739
85000.0,1853-09-19 12:00:00,-0.4052006516245108
85000.0,1853-09-20 12:00:00,-0.7604872885105896
85000.0,1853-09-21 12:00:00,-0.4730409474701737
85000.0,1853-09-22 12:00:00,0.12702997956298498
85000.0,1853-09-23 12:00:00,0.3945600628370321
85000.0,1853-09-24 12:00:00,0.22063303622454944
85000.0,1853-09-25 12:00:00,-0.37180595012106843
85000.0,1853-09-26 12:00:00,-0.5427597295319989
85000.0,1853-09-27 12:00:00,0.05520962374386173
85000.0,1854-05-04 12:00:00,0.717694775076364
85000.0,1854-05-05 12:00:00,0.9273105721563822
85000.0,1854-05-06 12:00:00,0.7981527105024224
85000.0,1854-05-07 12:00:00,1.0706726485152374
85000.0,1854-05-08 12:00:00,0.7959986527952557
85000.0,1854-05-09 12:00:00,-0.12456602962884267
85000.0,1854-05-10 12:00:00,-0.33656792125109464
85000.0,1854-05-11 12:00:00,-0.17436018680202975
85000.0,1854-05-12 12:00:00,-0.19454656900833256
85000.0,1854-05-13 12:00:00,0.0633770454715423
85000.0,1854-05-14 12:00:00,-0.07019138465409623
85000.0,1854-05-15 12:00:00,-0.23476952469522835
85000.0,1854-05-16 12:00:00,-0.5842136857899115
85000.0,1854-05-17 12:00:00,-1.108485867767937
85000.0,1854-05-18 12:00:00,-1.3579261452744238
85000.0,1854-05-19 12:00:00,-0.8994925359704238
85000.0,1854-05-20 12:00:00,-0.2000841336342018
85000.0,1854-05-21 12:00:00,0.2358995935864924
85000.0,1854-05-22 12:00:00,0.31712329472203704
85000.0,1854-05-23 12:00:00,0.271052753285582
85000.0,1854-05-24 12:00:00,-0.08803521161129911
85000.0,1854-05-25 12:00:00,-0.28229695397628274
85000.0,1854-05-26 12:00:00,-0.12004713975375847
85000.0,1854-05-27 12:00:00,0.08153289573753579
85000.0,1854-05-28 12:00:00,0.3420863213642878
85000.0,1854-05-29 12:00:00,0.5706078499697557
85000.0,1854-05-30 12:00:00,0.6818100643024209
85000.0,1854-05-31 12:00:00,0.5092365914007547
85000.0,1854-06-01 12:00:00,0.06966057486858
85000.0,1854-06-02 12:00:00,-0.32679498735995427
85000.0,1854-06-03 12:00:00,-0.8179196503279972
85000.0,1854-06-04 12:00:00,-1.3548275709931796
85000.0,1854-06-05 12:00:00,-1.8250467396038659
85000.0,1854-06-06 12:00:00,-2.024364336879775
85000.0,1854-06-07 12:00:00,-2.121815497169632
85000.0,1854-06-08 12:00:00,-2.3338780608325203
85000.0,1854-06-09 12:00:00,-2.3148907444651448
85000.0,1854-06-10 12:00:00,-1.80987308418007
85000.0,1854-06-11 12:00:00,-1.318276589725125
85000.0,1854-06-12 12:00:00,-1.1080745462785597
85000.0,1854-06-13 12:00:00,-1.1045466281986691
85000.0,1854-06-14 12:00:00,-1.2366581180798333
85000.0,1854-06-15 12:00:00,-1.5407885369919898
85000.0,1854-06-16 12:00:00,-1.7079293385135785
85000.0,1854-06-17 12:00:00,-2.010041060069242
85000.0,1854-06-18 12:00:00,-2.2730000410497886
85000.0,1854-06-19 12:00:00,-2.1156676739176414
85000.0,1854-06-20 12:00:00,-1.8800195217520719
85000.0,1854-06-21 12:00:00,-1.5552205877357734
85000.0,1854-06-22 12:00:00,-0.9835227085954521
85000.0,1854-06-23 12:00:00,-0.9207020116038647
85000.0,1854-06-24 12:00:00,-1.1483297241440513
85000.0,1854-06-25 12:00:00,-1.0119082276212874
85000.0,1854-06-26 12:00:00,-0.713813448715181
85000.0,1854-06-27 12:00:00,-0.9253238720367448
85000.0,1854-06-28 12:00:00,-1.3659871584353656
85000.0,1854-06-29 12:00:00,-1.2681413861799706
85000.0,1854-06-30 12:00:00,-1.0372443865198595
85000.0,1854-07-01 12:00:00,-1.093979100504493
85000.0,1854-07-02 12:00:00,-0.4379018015288301
85000.0,1854-07-03 12:00:00,0.11992365763152385
85000.0,1854-07-04 12:00:00,0.2755462372944852
85000.0,1854-07-05 12:00:00,0.43619268558246527
85000.0,1854-07-06 12:00:00,-0.2074110831428421
85000.0,1854-07-07 12:00:00,-0.34313782695354206
85000.0,1854-07-08 12:00:00,-0.26424890297255604
85000.0,1854-07-09 12:00:00,0.5329886563352302
85000.0,1854-07-10 12:00:00,1.0806948588894985
85000.0,1854-07-11 12:00:00,0.7132747467634883
85000.0,1854-07-12 12:00:00,0.13653738592434586
85000.0,1854-07-13 12:00:00,-0.14293791492100313
85000.0,1854-07-14 12:00:00,-0.18131768167359302
85000.0,1854-07-15 12:00:00,-0.21139915435331846
85000.0,1854-07-16 12:00:00,-0.1643706323775003
85000.0,1854-07-17 12:00:00,-0.0749801067976677
85000.0,1854-07-18 12:00:00,-0.026501164685884787
85000.0,1854-07-19 12:00:00,0.34197591042967734
85000.0,1854-07-20 12:00:00,0.909631232902221
85000.0,1854-07-21 12:00:00,1.2159729016856988
85000.0,1854-07-22 12:00:00,1.3027658306175331
85000.0,1854-07-23 12:00:00,1.315167263635203
85000.0,1854-07-24 12:00:00,1.3839180025224511
85000.0,1854-07-25 12:00:00,1.2371144449309008
85000.0,1854-07-26 12:00:00,1.0865951661911688
85000.0,1854-07-27 12:00:00,1.0888373921657406
85000.0,1854-07-28 12:00:00,1.0354262036565542
85000.0,1854-07-29 12:00:00,0.8004413077051955
85000.0,1854-07-30 12:00:00,0.6606486636565014
85000.0,1854-07-31 12:00:00,0.797982579562357
85000.0,1854-08-01 12:00:00,0.738982508145685
85000.0,1854-08-02 12:00:00,0.7371004798220805
85000.0,1854-08-03 12:00:00,0.33651774360508085
85000.0,1854-08-04 12:00:00,-0.17288863381898364
85000.0,1854-08-05 12:00:00,-0.7147117440644677
85000.0,1854-08-06 12:00:00,-1.1234872974006418
85000.0,1854-08-07 12:00:00,-1.5347902772501567
85000.0,1854-08-08 12:00:00,-1.8740819949760095
85000.0,1854-08-09 12:00:00,-1.9114562413822462
85000.0,1854-08-10 12:00:00,-1.4437364262066343
85000.0,1854-08-11 12:00:00,-1.1470325775395331
85000.0,1854-08-12 12:00:00,-1.0807664824079994
85000.0,1854-08-13 12:00:00,-0.8133083430364502
85000.0,1854-08-14 12:00:00,-0.10910938459496124
85000.0,1854-08-15 12:00:00,0.6690635489881107
85000.0,1854-08-16 12:00:00,0.9705513974296954
85000.0,1854-08-17 12:00:00,0.9302356900751945
85000.0,1854-08-18 12:00:00,0.6761166992128772
85000.0,1854-08-19 12:00:00,0.6890231591793922
85000.0,1854-08-20 12:00:00,0.9674901909530492
85000.0,1854-08-21 12:00:00,1.0202808934729721
85000.0,1854-08-22 12:00:00,0.708584401444893
85000.0,1854-08-23 12:00:00,0.4415784576574074
85000.0,1854-08-24 12:00:00,0.2538820482593248
85000.0,1854-08-25 12:00:00,0.4488216189664094
85000.0,1854-08-26 12:00:00,0.5847546784801669
85000.0,1854-08-27 12:00:00,0.21100757473321125
85000.0,1854-08-28 12:00:00,-0.07653650421611873
85000.0,1854-08-29 12:00:00,-0.13757350971381394
85000.0,1854-08-30 12:00:00,0.025154122701767607
85000.0,1854-08-31 12:00:00,-0.15432676963619216
85000.0,1854-09-01 12:00:00,0.0645896295975303
85000.0,1854-09-02 12:00:00,0.11552589643932401
85000.0,1854-09-03 12:00:00,-0.23821405141065263
85000.0,1854-09-04 12:00:00,-0.7775886817216131
85000.0,1854-09-05 12:00:00,-0.9965632019911891
85000.0,1854-09-06 12:00:00,-1.350041552197057
85000.0,1854-09-07 12:00:00,-1.8005712479078424
85000.0,1854-09-08 12:00:00,-1.9852899997197129
85000.0,1854-09-09 12:00:00,-1.8927537567240693
85000.0,1854-09-10 12:00:00,-2.289129735651134
85000.0,1854-09-11 12:00:00,-2.497945343762075
85000.0,1854-09-12 12:00:00,-2.4646306306699635
85000.0,1854-09-13 12:00:00,-2.31707953074762
85000.0,1854-09-14 12:00:00,-1.9135538859561803
85000.0,1854-09-15 12:00:00,-1.3664212469865664
85000.0,1854-09-16 12:00:00,-0.802658637560989
85000.0,1854-09-17 12:00:00,-0.14590641980690108
85000.0,1854-09-18 12:00:00,0.12632261566924566
85000.0,1854-09-19 12:00:00,0.1956402780751248
85000.0,1854-09-20 12:00:00,0.14717096506365604
85000.0,1854-09-21 12:00:00,0.6125060463573706
85000.0,1854-09-22 12:00:00,0.43942275426655525
85000.0,1854-09-23 12:00:00,0.21357149982844176
85000.0,1854-09-24 12:00:00,0.2192227106469041
85000.0,1854-09-25 12:00:00,0.03667417874910609
85000.0,1854-09-26 12:00:00,-0.3256416464808989
85000.0,1854-09-27 12:00:00,-0.7588795491078193
85000.0,1855-05-04 12:00:00,2.5512791183465318
85000.0,1855-05-05 12:00:00,1.9630948780205626
85000.0,1855-05-06 12:00:00,0.8653072894238795
85000.0,1855-05-07 12:00:00,1.5931418553865593
85000.0,1855-05-08 12:00:00,1.8594702369959106
85000.0,1855-05-09 12:00:00,1.335395032618719
85000.0,1855-05-10 12:00:00,1.083290111064023
85000.0,1855-05-11 12:00:00,1.0440058764521571
85000.0,1855-05-12 12:00:00,0.8445442658463989
85000.0,1855-05-13 12:00:00,0.7120710341221472
85000.0,1855-05-14 12:00:00,1.773679242446494
85000.0,1855-05-15 12:00:00,1.7968172416594486
85000.0,1855-05-16 12:00:00,1.416175989732278
85000.0,1855-05-17 12:00:00,1.4341099285606143
85000.0,1855-05-18 12:00:00,1.5412415020978378
85000.0,1855-05-19 12:00:00,1.9049608099923503
85000.0,1855-05-20 12:00:00,2.2363918269705225
85000.0,1855-05-21 12:00:00,1.9856647408628354
85000.0,1855-05-22 12:00:00,1.0754967112698512
85000.0,1855-05-23 12:00:00,0.6178478912384976
85000.0,1855-05-24 12:00:00,0.6094702541528082
85000.0,1855-05-25 12:00:00,0.39922392078978314
85000.0,1855-05-26 12:00:00,-0.15819408222849848
85000.0,1855-05-27 12:00:00,-0.42881451912988255
85000.0,1855-05-28 12:00:00,-0.7540597085103254
85000.0,1855-05-29 12:00:00,-1.0602000428917726
85000.0,1855-05-30 12:00:00,-1.1836151567061137
85000.0,1855-05-31 12:00:00,-1.2686160598476164
85000.0,1855-06-01 12:00:00,-1.519936987483096
85000.0,1855-06-02 12:00:00,-1.1606093713227719
85000.0,1855-06-03 12:00:00,-0.9241736187348352
85000.0,1855-06-04 12:00:00,-0.8098664588988461
85000.0,1855-06-05 12:00:00,-0.7848461953179009
85000.0,1855-06-06 12:00:00,-0.8863497181732082
85000.0,1855-06-07 12:00:00,-1.0004102424032804
85000.0,1855-06-08 12:00:00,-0.9657705817946463
85000.0,1855-06-09 12:00:00,-0.6580093044405516
85000.0,1855-06-10 12:00:00,-0.15012772078166464
85000.0,1855-06-11 12:00:00,0.19299841892631503
85000.0,1855-06-12 12:00:00,0.5523047128868281
85000.0,1855-06-13 12:00:00,0.6900377858975321
85000.0,1855-06-14 12:00:00,0.5702033284573067
85000.0,1855-06-15 12:00:00,0.7492442878409132
85000.0,1855-06-16 12:00:00,0.9482017730990147
85000.0,1855-06-17 12:00:00,0.9051461179157713
85000.0,1855-06-18 12:00:00,1.60721425882964
85000.0,1855-06-19 12:00:00,2.024639488363979
85000.0,1855-06-20 12:00:00,1.8887078009911569
85000.0,1855-06-21 12:00:00,1.4734194734055206
85000.0,1855-06-22 12:00:00,1.2029927032495982
85000.0,1855-06-23 12:00:00,1.2722454754757706
85000.0,1855-06-24 12:00:00,1.495342004655021
85000.0,1855-06-25 12:00:00,1.4292891956521243
85000.0,1855-06-26 12:00:00,1.443297872997268
85000.0,1855-06-27 12:00:00,1.245253869757304
85000.0,1855-06-28 12:00:00,0.9811160394140314
85000.0,1855-06-29 12:00:00,1.209805643234778
85000.0,1855-06-30 12:00:00,1.3070340259204285
85000.0,1855-07-01 12:00:00,0.7807543411405024
85000.0,1855-07-02 12:00:00,0.8577666040878977
85000.0,1855-07-03 12:00:00,0.5350697282464868
85000.0,1855-07-04 12:00:00,0.2028734543733671
85000.0,1855-07-05 12:00:00,0.01318040845648765
85000.0,1855-07-06 12:00:00,0.06655838965913244
85000.0,1855-07-07 12:00:00,0.3331465877151803
85000.0,1855-07-08 12:00:00,0.40013897380618235
85000.0,1855-07-09 12:00:00,0.09138838368599919
85000.0,1855-07-10 12:00:00,0.02831673947802397
85000.0,1855-07-11 12:00:00,0.37012004096843526
85000.0,1855-07-12 12:00:00,0.3532146699663932
85000.0,1855-07-13 12:00:00,-0.17061709741855421
85000.0,1855-07-14 12:00:00,-0.8357486334043526
85000.0,1855-07-15 12:00:00,-0.9872276317472897
85000.0,1855-07-16 12:00:00,-0.8105042707497213
85000.0,1855-07-17 12:00:00,-0.8902950583504704
85000.0,1855-07-18 12:00:00,-1.1819121651376434
85000.0,1855-07-19 12:00:00,-1.0340818015242002
85000.0,1855-07-20 12:00:00,-1.0588714292307153
85000.0,1855-07-21 12:00:00,-1.073614741316269
85000.0,1855-07-22 12:00:00,-0.953494714334825
85000.0,1855-07-23 12:00:00,-0.9155633567091338
85000.0,1855-07-24 12:00:00,-0.7225617515177731
85000.0,1855-07-25 12:00:00,-0.6583266764658902
85000.0,1855-07-26 12:00:00,-0.8758387706344134
85000.0,1855-07-27 12:00:00,-1.0744544402685903
85000.0,1855-07-28 12:00:00,-1.0055807926321323
85000.0,1855-07-29 12:00:00,-0.858376630680686
85000.0,1855-07-30 12:00:00,-0.8822809336367946
85000.0,1855-07-31 12:00:00,-1.0500265193066871
85000.0,1855-08-01 12:00:00,-1.3894578494519376
85000.0,1855-08-02 12:00:00,-1.2958021140682088
85000.0,1855-08-03 12:00:00,-1.0457152959034568
85000.0,1855-08-04 12:00:00,-0.6668846712639679
85000.0,1855-08-05 12:00:00,-0.404195657205317
85000.0,1855-08-06 12:00:00,-0.5333339218076386
85000.0,1855-08-07 12:00:00,-0.7302502958402328
85000.0,1855-08-08 12:00:00,-0.8756093962551077
85000.0,1855-08-09 12:00:00,-0.7437343667937277
85000.0,1855-08-10 12:00:00,-0.20278588466768072
85000.0,1855-08-11 12:00:00,0.4035020808467243
85000.0,1855-08-12 12:00:00,0.48968951010615336
85000.0,1855-08-13 12:00:00,0.33072301370916024
85000.0,1855-08-14 12:00:00,0.5004360110667253
85000.0,1855-08-15 12:00:00,0.3835344258647953
85000.0,1855-08-16 12:00:00,-0.09491313426380917
85000.0,1855-08-17 12:00:00,-0.36289325137741707
85000.0,1855-08-18 12:00:00,-0.2375423244755059
85000.0,1855-08-19 12:00:00,0.3248033994178292
85000.0,1855-08-20 12:00:00,0.957465744877067
85000.0,1855-08-21 12:00:00,1.1521563594824218
85000.0,1855-08-22 12:00:00,1.5132365223963187
85000.0,1855-08-23 12:00:00,1.7224303002594343
85000.0,1855-08-24 12:00:00,1.4615193712632937
85000.0,1855-08-25 12:00:00,1.1458442667470887
85000.0,1855-08-26 12:00:00,0.594074926770687
85000.0,1855-08-27 12:00:00,0.6397926076265353
85000.0,1855-08-28 12:00:00,0.40610603982017107
85000.0,1855-08-29 12:00:00,-0.02684997464427669
85000.0,1855-08-30 12:00:00,-0.3382773514197253
85000.0,1855-08-31 12:00:00,-0.02508302005793816
85000.0,1855-09-01 12:00:00,0.7196270338963673
85000.0,1855-09-02 12:00:00,0.9631764381044973
85000.0,1855-09-03 12:00:00,0.36689153658187984
85000.0,1855-09-04 12:00:00,-0.4055712568495838
85000.0,1855-09-05 12:00:00,-0.7056291818004394
85000.0,1855-09-06 12:00:00,-0.67245865493252
85000.0,1855-09-07 12:00:00,-0.5191984606730874
85000.0,1855-09-08 12:00:00,-0.6872573779211948
85000.0,1855-09-09 12:00:00,-0.9025049169529836
85000.0,1855-09-10 12:00:00,-1.0014901023580303
85000.0,1855-09-11 12:00:00,-0.9193359848426209
85000.0,1855-09-12 12:00:00,-0.9848002525974858
85000.0,1855-09-13 12:00:00,-1.5968495049051112
85000.0,1855-09-14 12:00:00,-2.322496141963666
85000.0,1855-09-15 12:00:00,-2.617190602162636
85000.0,1855-09-16 12:00:00,-2.5371853829966615
85000.0,1855-09-17 12:00:00,-2.664576632526582
85000.0,1855-09-18 12:00:00,-2.657152024203945
85000.0,1855-09-19 12:00:00,-2.4074328635140767
85000.0,1855-09-20 12:00:00,-2.1143494421400675
85000.0,1855-09-21 12:00:00,-1.7231098121339137
85000.0,1855-09-22 12:00:00,-1.1126533094705497
85000.0,1855-09-23 12:00:00,-0.5998319997310482
85000.0,1855-09-24 12:00:00,-0.2516213194647991
85000.0,1855-09-25 12:00:00,0.12265595921609283
85000.0,1855-09-26 12:00:00,0.3835967282943808
85000.0,1855-09-27 12:00:00,0.13354078535213013
85000.0,1856-05-04 12:00:00,-2.0222090649955398
85000.0,1856-05-05 12:00:00,-2.4520199443736965
85000.0,1856-05-06 12:00:00,-2.6967402358666406
85000.0,1856-05-07 12:00:00,-2.604610590056826
85000.0,1856-05-08 12:00:00,-2.1140400858549504
85000.0,1856-05-09 12:00:00,-1.7182218895484056
85000.0,1856-05-10 12:00:00,-1.2554667416694032
85000.0,1856-05-11 12:00:00,-0.5200802011508168
85000.0,1856-05-12 12:00:00,0.30210401302939416
85000.0,1856-05-13 12:00:00,1.1987199976798661
85000.0,1856-05-14 12:00:00,1.5801755375403566
85000.0,1856-05-15 12:00:00,1.3281995861807625
85000.0,1856-05-16 12:00:00,1.0192737323857468
85000.0,1856-05-17 12:00:00,0.7814896520914403
85000.0,1856-05-18 12:00:00,0.46864595737042414
85000.0,1856-05-19 12:00:00,-0.053936537590409436
85000.0,1856-05-20 12:00:00,-0.568571356490451
85000.0,1856-05-21 12:00:00,-0.8413019250631784
85000.0,1856-05-22 12:00:00,-0.7507312648304769
85000.0,1856-05-23 12:00:00,-0.6003053771678568
85000.0,1856-05-24 12:00:00,-0.15278645625854334
85000.0,1856-05-25 12:00:00,0.37161090207306846
85000.0,1856-05-26 12:00:00,0.8429299866000843
85000.0,1856-05-27 12:00:00,0.9384848568085764
85000.0,1856-05-28 12:00:00,0.5375307909529402
85000.0,1856-05-29 12:00:00,0.2370161920662175
85000.0,1856-05-30 12:00:00,0.6672645276718856
85000.0,1856-05-31 12:00:00,1.3044304830143085
85000.0,1856-06-01 12:00:00,1.0895039121173484
85000.0,1856-06-02 12:00:00,1.1989493296374658
85000.0,1856-06-03 12:00:00,1.3689072115656584
85000.0,1856-06-04 12:00:00,1.6068157006650519
85000.0,1856-06-05 12:00:00,1.5516948590288346
85000.0,1856-06-06 12:00:00,1.3946258734561559
85000.0,1856-06-07 12:00:00,1.4519877277910047
85000.0,1856-06-08 12:00:00,1.5281165323713806
85000.0,1856-06-09 12:00:00,0.9314025466323219
85000.0,1856-06-10 12:00:00,0.37032652325963555
85000.0,1856-06-11 12:00:00,-0.0832811449600225
85000.0,1856-06-12 12:00:00,-0.23689690094494426
85000.0,1856-06-13 12:00:00,-0.13706305555327858
85000.0,1856-06-14 12:00:00,-0.09352128938798267
85000.0,1856-06-15 12:00:00,-0.329418288591148
85000.0,1856-06-16 12:00:00,-0.8553777293213811
85000.0,1856-06-17 12:00:00,-1.1566874464571961
85000.0,1856-06-18 12:00:00,-1.2798951045216242
85000.0,1856-06-19 12:00:00,-1.3467549780078394
85000.0,1856-06-20 12:00:00,-1.364652985021307
85000.0,1856-06-21 12:00:00,-1.3039064850769377
85000.0,1856-06-22 12:00:00,-1.3285621284713998
85000.0,1856-06-23 12:00:00,-1.385514163296859
85000.0,1856-06-24 12:00:00,-1.3446288816004102
85000.0,1856-06-25 12:00:00,-1.1031849507953686
85000.0,1856-06-26 12:00:00,-0.5490636569651457
85000.0,1856-06-27 12:00:00,0.1311711951881715
85000.0,1856-06-28 12:00:00,0.7457647381147126
85000.0,1856-06-29 12:00:00,1.0073843927913002
85000.0,1856-06-30 12:00:00,0.980455366472963
85000.0,1856-07-01 12:00:00,0.23301877013388744
85000.0,1856-07-02 12:00:00,0.159468657423319
85000.0,1856-07-03 12:00:00,0.1846109065171935
85000.0,1856-07-04 12:00:00,0.35326117234242455
85000.0,1856-07-05 12:00:00,0.5401546376915323
85000.0,1856-07-06 12:00:00,0.2928978928277012
85000.0,1856-07-07 12:00:00,0.039230932209811574
85000.0,1856-07-08 12:00:00,-0.09198784071702103
85000.0,1856-07-09 12:00:00,0.020150884109391393
85000.0,1856-07-10 12:00:00,0.1466508815528144
85000.0,1856-07-11 12:00:00,0.363370490115053
85000.0,1856-07-12 12:00:00,0.2873343853160245
85000.0,1856-07-13 12:00:00,-0.07771897988365169
85000.0,1856-07-14 12:00:00,-0.321154977438334
85000.0,1856-07-15 12:00:00,-0.046914627905133205
85000.0,1856-07-16 12:00:00,0.42027149970412614
85000.0,1856-07-17 12:00:00,0.43319848122724014
85000.0,1856-07-18 12:00:00,-0.03828181162094937
85000.0,1856-07-19 12:00:00,-0.5512432812111582
85000.0,1856-07-20 12:00:00,-0.7467681852327315
85000.0,1856-07-21 12:00:00,-0.6976772255724807
85000.0,1856-07-22 12:00:00,-0.2283143845100094
85000.0,1856-07-23 12:00:00,0.30510546572040814
85000.0,1856-07-24 12:00:00,0.4832762222709402
85000.0,1856-07-25 12:00:00,0.49359884470946763
85000.0,1856-07-26 12:00:00,0.42089097637088657
85000.0,1856-07-27 12:00:00,0.15983688248513261
85000.0,1856-07-28 12:00:00,0.12117298106434861
85000.0,1856-07-29 12:00:00,0.2656741960090287
85000.0,1856-07-30 12:00:00,0.305204667403752
85000.0,1856-07-31 12:00:00,-0.0920108320110046
85000.0,1856-08-01 12:00:00,-0.5007118330633211
85000.0,1856-08-02 12:00:00,-0.3843989084671216
85000.0,1856-08-03 12:00:00,-0.09243008463528393
85000.0,1856-08-04 12:00:00,0.16141777596368692
85000.0,1856-08-05 12:00:00,0.3999205824337509
85000.0,1856-08-06 12:00:00,0.09827039252447954
85000.0,1856-08-07 12:00:00,-0.6439608131268174
85000.0,1856-08-08 12:00:00,-0.8311841647634781
85000.0,1856-08-09 12:00:00,-0.7237859045758456
85000.0,1856-08-10 12:00:00,-0.383923459982696
85000.0,1856-08-11 12:00:00,-0.05550500479080107
85000.0,1856-08-12 12:00:00,-0.04746762436959667
85000.0,1856-08-13 12:00:00,-0.29834200023904045
85000.0,1856-08-14 12:00:00,-0.3243885779288403
85000.0,1856-08-15 12:00:00,0.03847834394855059
85000.0,1856-08-16 12:00:00,0.3711925994883202
85000.0,1856-08-17 12:00:00,0.7518613166150651
85000.0,1856-08-18 12:00:00,0.9681494435175794
85000.0,1856-08-19 12:00:00,1.0292345746196054
85000.0,1856-08-20 12:00:00,0.8473291230517054
85000.0,1856-08-21 12:00:00,0.30792161553080305
85000.0,1856-08-22 12:00:00,-0.08333339480132976
85000.0,1856-08-23 12:00:00,0.34106467837357446
85000.0,1856-08-24 12:00:00,0.9220972538775106
85000.0,1856-08-25 12:00:00,0.8361008492424031
85000.0,1856-08-26 12:00:00,0.7401974262403169
85000.0,1856-08-27 12:00:00,0.9251340674988104
85000.0,1856-08-28 12:00:00,0.6661429474076577
85000.0,1856-08-29 12:00:00,0.526633717364815
85000.0,1856-08-30 12:00:00,0.8645955397415445
85000.0,1856-08-31 12:00:00,1.3120489037982346
85000.0,1856-09-01 12:00:00,1.1373748464321078
85000.0,1856-09-02 12:00:00,0.6069219680257085
85000.0,1856-09-03 12:00:00,0.5194053724888553
85000.0,1856-09-04 12:00:00,0.911745901113561
85000.0,1856-09-05 12:00:00,1.2449084436390732
85000.0,1856-09-06 12:00:00,1.3913183713209603
85000.0,1856-09-07 12:00:00,1.5641389738860703
85000.0,1856-09-08 12:00:00,1.8717826178654788
85000.0,1856-09-09 12:00:00,1.4633918238354826
85000.0,1856-09-10 12:00:00,0.5867031193048664
85000.0,1856-09-11 12:00:00,0.14348029261755801
85000.0,1856-09-12 12:00:00,0.47323584775558725
85000.0,1856-09-13 12:00:00,0.7070068729093444
85000.0,1856-09-14 12:00:00,0.9945597680052773
85000.0,1856-09-15 12:00:00,1.1529533600304331
85000.0,1856-09-16 12:00:00,1.3862719140623891
85000.0,1856-09-17 12:00:00,1.9238991803104442
85000.0,1856-09-18 12:00:00,2.1881635344327153
85000.0,1856-09-19 12:00:00,1.6658889718932621
85000.0,1856-09-20 12:00:00,1.0536547616120864
85000.0,1856-09-21 12:00:00,1.027884203251511
85000.0,1856-09-22 12:00:00,1.0589884091300739
85000.0,1856-09-23 12:00:00,0.8822982751925029
85000.0,1856-09-24 12:00:00,0.5647880994904236
85000.0,1856-09-25 12:00:00,0.14360682207512754
85000.0,1856-09-26 12:00:00,-0.1263755609592923
85000.0,1856-09-27 12:00:00,0.18456428428682098
85000.0,1857-05-04 12:00:00,-2.0256176493992935
85000.0,1857-05-05 12:00:00,-2.043447690596357
85000.0,1857-05-06 12:00:00,-1.4957614208407142
85000.0,1857-05-07 12:00:00,-0.7301166247484477
85000.0,1857-05-08 12:00:00,-0.5647892244712899
85000.0,1857-05-09 12:00:00,-0.7003310743281945
85000.0,1857-05-10 12:00:00,-1.075372028595944
85000.0,1857-05-11 12:00:00,-1.5662342051648848
85000.0,1857-05-12 12:00:00,-1.7364583549078132
85000.0,1857-05-13 12:00:00,-1.4203232392966436
85000.0,1857-05-14 12:00:00,-0.775120280319131
85000.0,1857-05-15 12:00:00,0.21849634664214107
85000.0,1857-05-16 12:00:00,0.677627587812322
85000.0,1857-05-17 12:00:00,0.029237959660107327
85000.0,1857-05-18 12:00:00,-0.8935314249916452
85000.0,1857-05-19 12:00:00,-1.2488067641697587
85000.0,1857-05-20 12:00:00,-1.0848646232851429
85000.0,1857-05-21 12:00:00,-1.0273430924590516
85000.0,1857-05-22 12:00:00,-1.2992381143232559
85000.0,1857-05-23 12:00:00,-1.4237615835597428
85000.0,1857-05-24 12:00:00,-1.5140417008465272
85000.0,1857-05-25 12:00:00,-1.658570766167587
85000.0,1857-05-26 12:00:00,-1.545576349481968
85000.0,1857-05-27 12:00:00,-1.1657441671160444
85000.0,1857-05-28 12:00:00,-0.6015899293195334
85000.0,1857-05-29 12:00:00,0.009595554084481624
85000.0,1857-05-30 12:00:00,0.463774783825518
85000.0,1857-05-31 12:00:00,0.2074067887061781
85000.0,1857-06-01 12:00:00,-1.1487088557694052
85000.0,1857-06-02 12:00:00,-1.329461626524593
85000.0,1857-06-03 12:00:00,-0.8117685780903153
85000.0,1857-06-04 12:00:00,-0.22880272575008037
85000.0,1857-06-05 12:00:00,0.262122538349478
85000.0,1857-06-06 12:00:00,0.4364137709339253
85000.0,1857-06-07 12:00:00,0.024225364384628443
85000.0,1857-06-08 12:00:00,-0.30116402684724813
85000.0,1857-06-09 12:00:00,-0.3948622691030339
85000.0,1857-06-10 12:00:00,-0.2274555225396865
85000.0,1857-06-11 12:00:00,-0.2915820258101688
85000.0,1857-06-12 12:00:00,-0.6746501491071831
